filename,p0,p1,p2,p3,p4,p5,p6,p7,p8
111011111_017.png,1,1,1,0,1,1,1,1,1
110000111_018.png,1,1,0,0,0,0,1,1,1
111110011_009.png,1,1,1,1,1,0,0,1,1
101001000_002.png,1,0,1,0,0,1,0,0,0
001010110_000.png,0,0,1,0,1,0,1,1,0
111100000_005.png,1,1,1,1,0,0,0,0,0
000100010_017.png,0,0,0,1,0,0,0,1,0
011100000_005.png,0,1,1,1,0,0,0,0,0
011011100_000.png,0,1,1,0,1,1,1,0,0
111101001_005.png,1,1,1,1,0,1,0,0,1
011110100_007.png,0,1,1,1,1,0,1,0,0
100000110_004.png,1,0,0,0,0,0,1,1,0
000000010_001.png,0,0,0,0,0,0,0,1,0
000010001_002.png,0,0,0,0,1,0,0,0,1
100001101_012.png,1,0,0,0,0,1,1,0,1
101100100_012.png,1,0,1,1,0,0,1,0,0
011100011_007.png,0,1,1,1,0,0,0,1,1
100001011_010.png,1,0,0,0,0,1,0,1,1
000000100_011.png,0,0,0,0,0,0,1,0,0
100011101_010.png,1,0,0,0,1,1,1,0,1
111010110_002.png,1,1,1,0,1,0,1,1,0
110111011_017.png,1,1,0,1,1,1,0,1,1
110010101_006.png,1,1,0,0,1,0,1,0,1
011011111_010.png,0,1,1,0,1,1,1,1,1
010100000_003.png,0,1,0,1,0,0,0,0,0
100111001_006.png,1,0,0,1,1,1,0,0,1
111100100_005.png,1,1,1,1,0,0,1,0,0
011011010_010.png,0,1,1,0,1,1,0,1,0
001000000_000.png,0,0,1,0,0,0,0,0,0
011000010_002.png,0,1,1,0,0,0,0,1,0
101100010_002.png,1,0,1,1,0,0,0,1,0
010100001_016.png,0,1,0,1,0,0,0,0,1
101010101_000.png,1,0,1,0,1,0,1,0,1
100010101_017.png,1,0,0,0,1,0,1,0,1
100110010_017.png,1,0,0,1,1,0,0,1,0
000100011_008.png,0,0,0,1,0,0,0,1,1
011111000_008.png,0,1,1,1,1,1,0,0,0
001111011_008.png,0,0,1,1,1,1,0,1,1
001110110_014.png,0,0,1,1,1,0,1,1,0
000101011_009.png,0,0,0,1,0,1,0,1,1
111111001_013.png,1,1,1,1,1,1,0,0,1
010010010_010.png,0,1,0,0,1,0,0,1,0
100111001_016.png,1,0,0,1,1,1,0,0,1
000010010_012.png,0,0,0,0,1,0,0,1,0
011101111_017.png,0,1,1,1,0,1,1,1,1
110001110_000.png,1,1,0,0,0,1,1,1,0
011111101_005.png,0,1,1,1,1,1,1,0,1
000000010_008.png,0,0,0,0,0,0,0,1,0
110111111_008.png,1,1,0,1,1,1,1,1,1
110011010_011.png,1,1,0,0,1,1,0,1,0
010011111_010.png,0,1,0,0,1,1,1,1,1
000000110_018.png,0,0,0,0,0,0,1,1,0
100011111_002.png,1,0,0,0,1,1,1,1,1
010110001_007.png,0,1,0,1,1,0,0,0,1
010100101_013.png,0,1,0,1,0,0,1,0,1
010111000_015.png,0,1,0,1,1,1,0,0,0
110110011_009.png,1,1,0,1,1,0,0,1,1
010100110_019.png,0,1,0,1,0,0,1,1,0
100100001_006.png,1,0,0,1,0,0,0,0,1
110111101_008.png,1,1,0,1,1,1,1,0,1
011101011_010.png,0,1,1,1,0,1,0,1,1
000011100_017.png,0,0,0,0,1,1,1,0,0
101101011_014.png,1,0,1,1,0,1,0,1,1
111000101_005.png,1,1,1,0,0,0,1,0,1
001001000_018.png,0,0,1,0,0,1,0,0,0
100010010_017.png,1,0,0,0,1,0,0,1,0
000011110_000.png,0,0,0,0,1,1,1,1,0
000100011_016.png,0,0,0,1,0,0,0,1,1
100111011_003.png,1,0,0,1,1,1,0,1,1
110100011_003.png,1,1,0,1,0,0,0,1,1
010111100_001.png,0,1,0,1,1,1,1,0,0
000001001_014.png,0,0,0,0,0,1,0,0,1
100000110_012.png,1,0,0,0,0,0,1,1,0
111101101_002.png,1,1,1,1,0,1,1,0,1
010110010_005.png,0,1,0,1,1,0,0,1,0
011011100_005.png,0,1,1,0,1,1,1,0,0
111110101_007.png,1,1,1,1,1,0,1,0,1
101000110_019.png,1,0,1,0,0,0,1,1,0
111000101_010.png,1,1,1,0,0,0,1,0,1
111100110_002.png,1,1,1,1,0,0,1,1,0
100000001_016.png,1,0,0,0,0,0,0,0,1
001010110_006.png,0,0,1,0,1,0,1,1,0
111000110_008.png,1,1,1,0,0,0,1,1,0
100000000_015.png,1,0,0,0,0,0,0,0,0
100100100_012.png,1,0,0,1,0,0,1,0,0
011011010_008.png,0,1,1,0,1,1,0,1,0
011011100_007.png,0,1,1,0,1,1,1,0,0
001000100_011.png,0,0,1,0,0,0,1,0,0
000100111_006.png,0,0,0,1,0,0,1,1,1
110100101_007.png,1,1,0,1,0,0,1,0,1
100000111_009.png,1,0,0,0,0,0,1,1,1
010000011_004.png,0,1,0,0,0,0,0,1,1
001001110_017.png,0,0,1,0,0,1,1,1,0
001111001_008.png,0,0,1,1,1,1,0,0,1
111101010_019.png,1,1,1,1,0,1,0,1,0
011000111_007.png,0,1,1,0,0,0,1,1,1
100000100_012.png,1,0,0,0,0,0,1,0,0
011010000_007.png,0,1,1,0,1,0,0,0,0
011010010_013.png,0,1,1,0,1,0,0,1,0
010011001_011.png,0,1,0,0,1,1,0,0,1
011010011_014.png,0,1,1,0,1,0,0,1,1
000001010_002.png,0,0,0,0,0,1,0,1,0
001110011_016.png,0,0,1,1,1,0,0,1,1
111011101_018.png,1,1,1,0,1,1,1,0,1
001101001_001.png,0,0,1,1,0,1,0,0,1
100110101_017.png,1,0,0,1,1,0,1,0,1
000101110_008.png,0,0,0,1,0,1,1,1,0
111101001_007.png,1,1,1,1,0,1,0,0,1
010000011_009.png,0,1,0,0,0,0,0,1,1
101100000_013.png,1,0,1,1,0,0,0,0,0
001100011_017.png,0,0,1,1,0,0,0,1,1
011111110_008.png,0,1,1,1,1,1,1,1,0
100111000_014.png,1,0,0,1,1,1,0,0,0
100100011_011.png,1,0,0,1,0,0,0,1,1
010110110_010.png,0,1,0,1,1,0,1,1,0
010001101_014.png,0,1,0,0,0,1,1,0,1
110101010_018.png,1,1,0,1,0,1,0,1,0
111001010_019.png,1,1,1,0,0,1,0,1,0
011100101_018.png,0,1,1,1,0,0,1,0,1
011000010_010.png,0,1,1,0,0,0,0,1,0
101010101_008.png,1,0,1,0,1,0,1,0,1
100010011_004.png,1,0,0,0,1,0,0,1,1
110010100_003.png,1,1,0,0,1,0,1,0,0
001111000_004.png,0,0,1,1,1,1,0,0,0
110101001_013.png,1,1,0,1,0,1,0,0,1
100110011_008.png,1,0,0,1,1,0,0,1,1
111010101_017.png,1,1,1,0,1,0,1,0,1
111001011_002.png,1,1,1,0,0,1,0,1,1
111110101_003.png,1,1,1,1,1,0,1,0,1
010001111_002.png,0,1,0,0,0,1,1,1,1
111110101_000.png,1,1,1,1,1,0,1,0,1
100010000_015.png,1,0,0,0,1,0,0,0,0
011011011_019.png,0,1,1,0,1,1,0,1,1
101111010_008.png,1,0,1,1,1,1,0,1,0
101101010_014.png,1,0,1,1,0,1,0,1,0
100010100_017.png,1,0,0,0,1,0,1,0,0
011001110_018.png,0,1,1,0,0,1,1,1,0
000011011_018.png,0,0,0,0,1,1,0,1,1
110101001_001.png,1,1,0,1,0,1,0,0,1
110001000_014.png,1,1,0,0,0,1,0,0,0
111000100_010.png,1,1,1,0,0,0,1,0,0
110010011_014.png,1,1,0,0,1,0,0,1,1
010000010_003.png,0,1,0,0,0,0,0,1,0
111101011_016.png,1,1,1,1,0,1,0,1,1
010010010_013.png,0,1,0,0,1,0,0,1,0
101000010_003.png,1,0,1,0,0,0,0,1,0
100101111_003.png,1,0,0,1,0,1,1,1,1
110000001_012.png,1,1,0,0,0,0,0,0,1
001111011_007.png,0,0,1,1,1,1,0,1,1
011111100_003.png,0,1,1,1,1,1,1,0,0
110100010_018.png,1,1,0,1,0,0,0,1,0
000010100_016.png,0,0,0,0,1,0,1,0,0
101011110_003.png,1,0,1,0,1,1,1,1,0
111001100_007.png,1,1,1,0,0,1,1,0,0
110101001_016.png,1,1,0,1,0,1,0,0,1
000010000_007.png,0,0,0,0,1,0,0,0,0
000111111_008.png,0,0,0,1,1,1,1,1,1
010111111_000.png,0,1,0,1,1,1,1,1,1
010000111_007.png,0,1,0,0,0,0,1,1,1
111000100_017.png,1,1,1,0,0,0,1,0,0
101001011_015.png,1,0,1,0,0,1,0,1,1
100111101_002.png,1,0,0,1,1,1,1,0,1
100010101_002.png,1,0,0,0,1,0,1,0,1
000110101_005.png,0,0,0,1,1,0,1,0,1
001101100_004.png,0,0,1,1,0,1,1,0,0
011100011_019.png,0,1,1,1,0,0,0,1,1
111111111_014.png,1,1,1,1,1,1,1,1,1
111110101_008.png,1,1,1,1,1,0,1,0,1
000010000_012.png,0,0,0,0,1,0,0,0,0
111011110_018.png,1,1,1,0,1,1,1,1,0
111010101_018.png,1,1,1,0,1,0,1,0,1
011010010_009.png,0,1,1,0,1,0,0,1,0
101110000_009.png,1,0,1,1,1,0,0,0,0
101100110_015.png,1,0,1,1,0,0,1,1,0
000011110_010.png,0,0,0,0,1,1,1,1,0
100111010_007.png,1,0,0,1,1,1,0,1,0
101110101_005.png,1,0,1,1,1,0,1,0,1
100001100_000.png,1,0,0,0,0,1,1,0,0
001001111_005.png,0,0,1,0,0,1,1,1,1
001010000_009.png,0,0,1,0,1,0,0,0,0
101101110_004.png,1,0,1,1,0,1,1,1,0
111010011_012.png,1,1,1,0,1,0,0,1,1
111011011_016.png,1,1,1,0,1,1,0,1,1
101101001_009.png,1,0,1,1,0,1,0,0,1
100000011_011.png,1,0,0,0,0,0,0,1,1
100110101_001.png,1,0,0,1,1,0,1,0,1
100101010_000.png,1,0,0,1,0,1,0,1,0
111100100_004.png,1,1,1,1,0,0,1,0,0
001010011_003.png,0,0,1,0,1,0,0,1,1
001100110_018.png,0,0,1,1,0,0,1,1,0
111111110_012.png,1,1,1,1,1,1,1,1,0
000010110_000.png,0,0,0,0,1,0,1,1,0
011100010_003.png,0,1,1,1,0,0,0,1,0
100010110_009.png,1,0,0,0,1,0,1,1,0
110011101_014.png,1,1,0,0,1,1,1,0,1
100110000_018.png,1,0,0,1,1,0,0,0,0
111110001_017.png,1,1,1,1,1,0,0,0,1
110001001_009.png,1,1,0,0,0,1,0,0,1
001110101_016.png,0,0,1,1,1,0,1,0,1
011010001_005.png,0,1,1,0,1,0,0,0,1
111001001_018.png,1,1,1,0,0,1,0,0,1
101100111_011.png,1,0,1,1,0,0,1,1,1
011100101_017.png,0,1,1,1,0,0,1,0,1
110100110_001.png,1,1,0,1,0,0,1,1,0
011100110_002.png,0,1,1,1,0,0,1,1,0
101011110_015.png,1,0,1,0,1,1,1,1,0
110111011_007.png,1,1,0,1,1,1,0,1,1
111111100_012.png,1,1,1,1,1,1,1,0,0
111101011_018.png,1,1,1,1,0,1,0,1,1
101011111_017.png,1,0,1,0,1,1,1,1,1
110010000_012.png,1,1,0,0,1,0,0,0,0
001010011_011.png,0,0,1,0,1,0,0,1,1
100111111_004.png,1,0,0,1,1,1,1,1,1
110010110_006.png,1,1,0,0,1,0,1,1,0
000111011_019.png,0,0,0,1,1,1,0,1,1
001100110_012.png,0,0,1,1,0,0,1,1,0
110111110_019.png,1,1,0,1,1,1,1,1,0
100110100_007.png,1,0,0,1,1,0,1,0,0
110010110_019.png,1,1,0,0,1,0,1,1,0
001010001_017.png,0,0,1,0,1,0,0,0,1
000010111_003.png,0,0,0,0,1,0,1,1,1
111111111_001.png,1,1,1,1,1,1,1,1,1
000111011_010.png,0,0,0,1,1,1,0,1,1
010011100_000.png,0,1,0,0,1,1,1,0,0
111100011_005.png,1,1,1,1,0,0,0,1,1
111100101_012.png,1,1,1,1,0,0,1,0,1
011010110_002.png,0,1,1,0,1,0,1,1,0
100010111_015.png,1,0,0,0,1,0,1,1,1
110111100_013.png,1,1,0,1,1,1,1,0,0
001110101_002.png,0,0,1,1,1,0,1,0,1
011011010_013.png,0,1,1,0,1,1,0,1,0
010101010_019.png,0,1,0,1,0,1,0,1,0
011101001_014.png,0,1,1,1,0,1,0,0,1
011101110_014.png,0,1,1,1,0,1,1,1,0
011000100_015.png,0,1,1,0,0,0,1,0,0
101011000_005.png,1,0,1,0,1,1,0,0,0
110000001_007.png,1,1,0,0,0,0,0,0,1
000101111_005.png,0,0,0,1,0,1,1,1,1
010000100_000.png,0,1,0,0,0,0,1,0,0
100000100_017.png,1,0,0,0,0,0,1,0,0
011011110_004.png,0,1,1,0,1,1,1,1,0
110001011_006.png,1,1,0,0,0,1,0,1,1
001001000_016.png,0,0,1,0,0,1,0,0,0
110011101_015.png,1,1,0,0,1,1,1,0,1
000110110_006.png,0,0,0,1,1,0,1,1,0
110101000_011.png,1,1,0,1,0,1,0,0,0
110010010_010.png,1,1,0,0,1,0,0,1,0
011111111_013.png,0,1,1,1,1,1,1,1,1
100110110_007.png,1,0,0,1,1,0,1,1,0
110110111_010.png,1,1,0,1,1,0,1,1,1
001011001_000.png,0,0,1,0,1,1,0,0,1
100000011_002.png,1,0,0,0,0,0,0,1,1
011100010_014.png,0,1,1,1,0,0,0,1,0
010000000_011.png,0,1,0,0,0,0,0,0,0
011100000_007.png,0,1,1,1,0,0,0,0,0
100101111_000.png,1,0,0,1,0,1,1,1,1
011010001_016.png,0,1,1,0,1,0,0,0,1
011110110_015.png,0,1,1,1,1,0,1,1,0
010101001_001.png,0,1,0,1,0,1,0,0,1
000111000_011.png,0,0,0,1,1,1,0,0,0
000110110_012.png,0,0,0,1,1,0,1,1,0
010111001_009.png,0,1,0,1,1,1,0,0,1
001111000_009.png,0,0,1,1,1,1,0,0,0
010001100_008.png,0,1,0,0,0,1,1,0,0
010100010_019.png,0,1,0,1,0,0,0,1,0
001110000_001.png,0,0,1,1,1,0,0,0,0
111111010_001.png,1,1,1,1,1,1,0,1,0
100011000_012.png,1,0,0,0,1,1,0,0,0
110101010_016.png,1,1,0,1,0,1,0,1,0
010011101_011.png,0,1,0,0,1,1,1,0,1
011001110_009.png,0,1,1,0,0,1,1,1,0
101001010_007.png,1,0,1,0,0,1,0,1,0
011111000_005.png,0,1,1,1,1,1,0,0,0
011110101_019.png,0,1,1,1,1,0,1,0,1
010011110_013.png,0,1,0,0,1,1,1,1,0
000101010_008.png,0,0,0,1,0,1,0,1,0
000110100_011.png,0,0,0,1,1,0,1,0,0
001000111_002.png,0,0,1,0,0,0,1,1,1
011101100_019.png,0,1,1,1,0,1,1,0,0
001001000_011.png,0,0,1,0,0,1,0,0,0
100010000_004.png,1,0,0,0,1,0,0,0,0
101101010_001.png,1,0,1,1,0,1,0,1,0
011101111_013.png,0,1,1,1,0,1,1,1,1
101010001_010.png,1,0,1,0,1,0,0,0,1
110011011_003.png,1,1,0,0,1,1,0,1,1
110000000_008.png,1,1,0,0,0,0,0,0,0
011011001_004.png,0,1,1,0,1,1,0,0,1
111110010_016.png,1,1,1,1,1,0,0,1,0
100111111_003.png,1,0,0,1,1,1,1,1,1
000110111_002.png,0,0,0,1,1,0,1,1,1
110101111_016.png,1,1,0,1,0,1,1,1,1
011110001_007.png,0,1,1,1,1,0,0,0,1
101100001_010.png,1,0,1,1,0,0,0,0,1
101110111_010.png,1,0,1,1,1,0,1,1,1
000110010_009.png,0,0,0,1,1,0,0,1,0
011110001_003.png,0,1,1,1,1,0,0,0,1
100000011_007.png,1,0,0,0,0,0,0,1,1
000010011_000.png,0,0,0,0,1,0,0,1,1
111001111_004.png,1,1,1,0,0,1,1,1,1
000101100_002.png,0,0,0,1,0,1,1,0,0
101111001_017.png,1,0,1,1,1,1,0,0,1
100011101_006.png,1,0,0,0,1,1,1,0,1
010111011_004.png,0,1,0,1,1,1,0,1,1
001011000_006.png,0,0,1,0,1,1,0,0,0
111000001_003.png,1,1,1,0,0,0,0,0,1
101100000_002.png,1,0,1,1,0,0,0,0,0
001001100_016.png,0,0,1,0,0,1,1,0,0
111110011_011.png,1,1,1,1,1,0,0,1,1
111010001_008.png,1,1,1,0,1,0,0,0,1
001101000_003.png,0,0,1,1,0,1,0,0,0
110101000_012.png,1,1,0,1,0,1,0,0,0
101001101_016.png,1,0,1,0,0,1,1,0,1
000111001_010.png,0,0,0,1,1,1,0,0,1
111110001_001.png,1,1,1,1,1,0,0,0,1
101010101_003.png,1,0,1,0,1,0,1,0,1
100010110_005.png,1,0,0,0,1,0,1,1,0
100011000_015.png,1,0,0,0,1,1,0,0,0
010011001_002.png,0,1,0,0,1,1,0,0,1
011010101_016.png,0,1,1,0,1,0,1,0,1
110010011_003.png,1,1,0,0,1,0,0,1,1
001110111_011.png,0,0,1,1,1,0,1,1,1
101011100_000.png,1,0,1,0,1,1,1,0,0
010010001_009.png,0,1,0,0,1,0,0,0,1
010001011_016.png,0,1,0,0,0,1,0,1,1
000000000_017.png,0,0,0,0,0,0,0,0,0
110101111_017.png,1,1,0,1,0,1,1,1,1
100001101_017.png,1,0,0,0,0,1,1,0,1
000100111_018.png,0,0,0,1,0,0,1,1,1
000101110_014.png,0,0,0,1,0,1,1,1,0
010111001_007.png,0,1,0,1,1,1,0,0,1
110101100_015.png,1,1,0,1,0,1,1,0,0
111000100_019.png,1,1,1,0,0,0,1,0,0
110001011_001.png,1,1,0,0,0,1,0,1,1
110101000_004.png,1,1,0,1,0,1,0,0,0
101111101_014.png,1,0,1,1,1,1,1,0,1
011100101_008.png,0,1,1,1,0,0,1,0,1
010000111_019.png,0,1,0,0,0,0,1,1,1
010111010_002.png,0,1,0,1,1,1,0,1,0
001011011_006.png,0,0,1,0,1,1,0,1,1
111100001_016.png,1,1,1,1,0,0,0,0,1
010010100_016.png,0,1,0,0,1,0,1,0,0
010001011_012.png,0,1,0,0,0,1,0,1,1
010111010_017.png,0,1,0,1,1,1,0,1,0
101011000_010.png,1,0,1,0,1,1,0,0,0
101101010_003.png,1,0,1,1,0,1,0,1,0
011100110_006.png,0,1,1,1,0,0,1,1,0
011010000_004.png,0,1,1,0,1,0,0,0,0
111101111_015.png,1,1,1,1,0,1,1,1,1
100000101_002.png,1,0,0,0,0,0,1,0,1
011111101_011.png,0,1,1,1,1,1,1,0,1
110100100_017.png,1,1,0,1,0,0,1,0,0
110010010_005.png,1,1,0,0,1,0,0,1,0
000000000_001.png,0,0,0,0,0,0,0,0,0
110101010_019.png,1,1,0,1,0,1,0,1,0
110111111_012.png,1,1,0,1,1,1,1,1,1
000001110_013.png,0,0,0,0,0,1,1,1,0
010101000_017.png,0,1,0,1,0,1,0,0,0
100011011_012.png,1,0,0,0,1,1,0,1,1
000101010_000.png,0,0,0,1,0,1,0,1,0
000000111_005.png,0,0,0,0,0,0,1,1,1
111001001_014.png,1,1,1,0,0,1,0,0,1
100100010_015.png,1,0,0,1,0,0,0,1,0
000110000_012.png,0,0,0,1,1,0,0,0,0
110100100_009.png,1,1,0,1,0,0,1,0,0
010110111_002.png,0,1,0,1,1,0,1,1,1
011001100_003.png,0,1,1,0,0,1,1,0,0
110111001_018.png,1,1,0,1,1,1,0,0,1
010110111_010.png,0,1,0,1,1,0,1,1,1
011101010_014.png,0,1,1,1,0,1,0,1,0
010110101_018.png,0,1,0,1,1,0,1,0,1
100100101_003.png,1,0,0,1,0,0,1,0,1
111001010_002.png,1,1,1,0,0,1,0,1,0
001100000_005.png,0,0,1,1,0,0,0,0,0
010100101_003.png,0,1,0,1,0,0,1,0,1
010011011_001.png,0,1,0,0,1,1,0,1,1
110011001_015.png,1,1,0,0,1,1,0,0,1
011100001_009.png,0,1,1,1,0,0,0,0,1
110110100_019.png,1,1,0,1,1,0,1,0,0
011001111_012.png,0,1,1,0,0,1,1,1,1
000010100_012.png,0,0,0,0,1,0,1,0,0
001110001_018.png,0,0,1,1,1,0,0,0,1
010000111_010.png,0,1,0,0,0,0,1,1,1
001100010_013.png,0,0,1,1,0,0,0,1,0
101110001_004.png,1,0,1,1,1,0,0,0,1
111101001_004.png,1,1,1,1,0,1,0,0,1
101101110_017.png,1,0,1,1,0,1,1,1,0
001000011_014.png,0,0,1,0,0,0,0,1,1
101110010_011.png,1,0,1,1,1,0,0,1,0
011000000_004.png,0,1,1,0,0,0,0,0,0
011001111_001.png,0,1,1,0,0,1,1,1,1
001000000_005.png,0,0,1,0,0,0,0,0,0
110001001_006.png,1,1,0,0,0,1,0,0,1
000000100_015.png,0,0,0,0,0,0,1,0,0
101010010_012.png,1,0,1,0,1,0,0,1,0
011111011_000.png,0,1,1,1,1,1,0,1,1
100100001_012.png,1,0,0,1,0,0,0,0,1
100111111_011.png,1,0,0,1,1,1,1,1,1
010011101_012.png,0,1,0,0,1,1,1,0,1
100000110_014.png,1,0,0,0,0,0,1,1,0
100001111_017.png,1,0,0,0,0,1,1,1,1
010001101_012.png,0,1,0,0,0,1,1,0,1
011000101_007.png,0,1,1,0,0,0,1,0,1
001100101_016.png,0,0,1,1,0,0,1,0,1
100011001_010.png,1,0,0,0,1,1,0,0,1
111011010_010.png,1,1,1,0,1,1,0,1,0
111100101_004.png,1,1,1,1,0,0,1,0,1
101010110_005.png,1,0,1,0,1,0,1,1,0
101100010_012.png,1,0,1,1,0,0,0,1,0
011010100_012.png,0,1,1,0,1,0,1,0,0
010001010_011.png,0,1,0,0,0,1,0,1,0
100010010_007.png,1,0,0,0,1,0,0,1,0
001011011_014.png,0,0,1,0,1,1,0,1,1
111111010_018.png,1,1,1,1,1,1,0,1,0
101001100_008.png,1,0,1,0,0,1,1,0,0
011010110_019.png,0,1,1,0,1,0,1,1,0
100101100_019.png,1,0,0,1,0,1,1,0,0
010000000_014.png,0,1,0,0,0,0,0,0,0
100001100_005.png,1,0,0,0,0,1,1,0,0
111101101_014.png,1,1,1,1,0,1,1,0,1
101011010_015.png,1,0,1,0,1,1,0,1,0
101001001_010.png,1,0,1,0,0,1,0,0,1
010110100_010.png,0,1,0,1,1,0,1,0,0
101111110_018.png,1,0,1,1,1,1,1,1,0
000101110_005.png,0,0,0,1,0,1,1,1,0
101011011_009.png,1,0,1,0,1,1,0,1,1
011000101_017.png,0,1,1,0,0,0,1,0,1
101000001_012.png,1,0,1,0,0,0,0,0,1
000001011_016.png,0,0,0,0,0,1,0,1,1
100110111_011.png,1,0,0,1,1,0,1,1,1
010010010_017.png,0,1,0,0,1,0,0,1,0
110100010_017.png,1,1,0,1,0,0,0,1,0
101100110_000.png,1,0,1,1,0,0,1,1,0
001001010_004.png,0,0,1,0,0,1,0,1,0
100110101_016.png,1,0,0,1,1,0,1,0,1
011101001_000.png,0,1,1,1,0,1,0,0,1
100110011_019.png,1,0,0,1,1,0,0,1,1
011110001_019.png,0,1,1,1,1,0,0,0,1
010101010_008.png,0,1,0,1,0,1,0,1,0
000101010_009.png,0,0,0,1,0,1,0,1,0
001000001_005.png,0,0,1,0,0,0,0,0,1
000011000_000.png,0,0,0,0,1,1,0,0,0
101110101_009.png,1,0,1,1,1,0,1,0,1
000101110_006.png,0,0,0,1,0,1,1,1,0
101100011_015.png,1,0,1,1,0,0,0,1,1
101011000_004.png,1,0,1,0,1,1,0,0,0
010101100_014.png,0,1,0,1,0,1,1,0,0
111100110_007.png,1,1,1,1,0,0,1,1,0
010011101_019.png,0,1,0,0,1,1,1,0,1
001101111_006.png,0,0,1,1,0,1,1,1,1
110110101_006.png,1,1,0,1,1,0,1,0,1
010100011_018.png,0,1,0,1,0,0,0,1,1
101101101_017.png,1,0,1,1,0,1,1,0,1
101110000_000.png,1,0,1,1,1,0,0,0,0
001001010_018.png,0,0,1,0,0,1,0,1,0
100011011_017.png,1,0,0,0,1,1,0,1,1
111111000_019.png,1,1,1,1,1,1,0,0,0
000100110_001.png,0,0,0,1,0,0,1,1,0
001101101_017.png,0,0,1,1,0,1,1,0,1
011111110_013.png,0,1,1,1,1,1,1,1,0
111100110_000.png,1,1,1,1,0,0,1,1,0
100111101_004.png,1,0,0,1,1,1,1,0,1
010000110_012.png,0,1,0,0,0,0,1,1,0
001000101_016.png,0,0,1,0,0,0,1,0,1
100001001_001.png,1,0,0,0,0,1,0,0,1
100001111_014.png,1,0,0,0,0,1,1,1,1
111110111_011.png,1,1,1,1,1,0,1,1,1
000000011_019.png,0,0,0,0,0,0,0,1,1
000010010_015.png,0,0,0,0,1,0,0,1,0
000100110_018.png,0,0,0,1,0,0,1,1,0
111110111_017.png,1,1,1,1,1,0,1,1,1
010101110_009.png,0,1,0,1,0,1,1,1,0
010000000_001.png,0,1,0,0,0,0,0,0,0
100010101_004.png,1,0,0,0,1,0,1,0,1
101001100_002.png,1,0,1,0,0,1,1,0,0
001110111_000.png,0,0,1,1,1,0,1,1,1
111110001_016.png,1,1,1,1,1,0,0,0,1
001000111_011.png,0,0,1,0,0,0,1,1,1
000101000_017.png,0,0,0,1,0,1,0,0,0
111000111_017.png,1,1,1,0,0,0,1,1,1
010111110_003.png,0,1,0,1,1,1,1,1,0
100101011_018.png,1,0,0,1,0,1,0,1,1
001111001_005.png,0,0,1,1,1,1,0,0,1
111000010_019.png,1,1,1,0,0,0,0,1,0
001011110_013.png,0,0,1,0,1,1,1,1,0
100000111_018.png,1,0,0,0,0,0,1,1,1
001101000_016.png,0,0,1,1,0,1,0,0,0
111011111_006.png,1,1,1,0,1,1,1,1,1
101101100_006.png,1,0,1,1,0,1,1,0,0
011010001_011.png,0,1,1,0,1,0,0,0,1
000100100_017.png,0,0,0,1,0,0,1,0,0
000111101_001.png,0,0,0,1,1,1,1,0,1
011001010_007.png,0,1,1,0,0,1,0,1,0
100010010_000.png,1,0,0,0,1,0,0,1,0
110111000_004.png,1,1,0,1,1,1,0,0,0
000101101_004.png,0,0,0,1,0,1,1,0,1
000100100_009.png,0,0,0,1,0,0,1,0,0
111100100_006.png,1,1,1,1,0,0,1,0,0
000000101_004.png,0,0,0,0,0,0,1,0,1
000000001_002.png,0,0,0,0,0,0,0,0,1
001100000_001.png,0,0,1,1,0,0,0,0,0
110011001_003.png,1,1,0,0,1,1,0,0,1
111011100_002.png,1,1,1,0,1,1,1,0,0
001010101_001.png,0,0,1,0,1,0,1,0,1
101001101_013.png,1,0,1,0,0,1,1,0,1
011100000_010.png,0,1,1,1,0,0,0,0,0
000010000_002.png,0,0,0,0,1,0,0,0,0
001000001_013.png,0,0,1,0,0,0,0,0,1
101110110_015.png,1,0,1,1,1,0,1,1,0
010100111_016.png,0,1,0,1,0,0,1,1,1
010010010_012.png,0,1,0,0,1,0,0,1,0
001010010_012.png,0,0,1,0,1,0,0,1,0
011010110_005.png,0,1,1,0,1,0,1,1,0
101111011_009.png,1,0,1,1,1,1,0,1,1
101101111_018.png,1,0,1,1,0,1,1,1,1
100101011_013.png,1,0,0,1,0,1,0,1,1
111000110_001.png,1,1,1,0,0,0,1,1,0
011001011_017.png,0,1,1,0,0,1,0,1,1
000101011_010.png,0,0,0,1,0,1,0,1,1
110110100_001.png,1,1,0,1,1,0,1,0,0
100100100_004.png,1,0,0,1,0,0,1,0,0
100100000_008.png,1,0,0,1,0,0,0,0,0
110110101_003.png,1,1,0,1,1,0,1,0,1
100101110_017.png,1,0,0,1,0,1,1,1,0
000101010_019.png,0,0,0,1,0,1,0,1,0
010101011_011.png,0,1,0,1,0,1,0,1,1
110001110_006.png,1,1,0,0,0,1,1,1,0
110100101_014.png,1,1,0,1,0,0,1,0,1
101001000_011.png,1,0,1,0,0,1,0,0,0
001101110_011.png,0,0,1,1,0,1,1,1,0
100011100_004.png,1,0,0,0,1,1,1,0,0
110011111_005.png,1,1,0,0,1,1,1,1,1
100101100_003.png,1,0,0,1,0,1,1,0,0
100001111_000.png,1,0,0,0,0,1,1,1,1
101010001_013.png,1,0,1,0,1,0,0,0,1
101110011_009.png,1,0,1,1,1,0,0,1,1
111110001_014.png,1,1,1,1,1,0,0,0,1
101000001_007.png,1,0,1,0,0,0,0,0,1
